Date & Time,CO2,Humidity,PM2.5,PM10,Temperature,TVOC,Total
2024-01-31 18:57:53-05:00,790.0,31.5,1.0,1.0,24.1,1.0,848.6
2024-01-31 18:52:53-05:00,799.0,31.5,3.0,3.0,24.1,1.0,861.6
2024-01-31 18:47:53-05:00,802.0,31.5,2.0,2.0,24.1,1.0,862.6
2024-01-31 18:42:53-05:00,803.0,31.5,1.0,1.0,24.0,1.0,861.5
2024-01-31 18:37:53-05:00,812.0,31.5,3.0,3.0,24.0,1.0,874.5
2024-01-31 18:32:53-05:00,812.0,31.5,2.0,2.0,24.0,1.0,872.5
2024-01-31 18:27:53-05:00,815.0,31.5,2.0,2.0,24.0,1.0,875.5
2024-01-31 18:22:53-05:00,806.0,31.5,2.0,2.0,24.0,1.0,866.5
2024-01-31 18:17:53-05:00,800.0,31.5,2.0,2.0,24.1,1.0,860.6
2024-01-31 18:12:52-05:00,795.0,31.5,1.0,2.0,24.1,1.0,854.6
2024-01-31 18:07:52-05:00,796.0,31.5,2.0,2.0,24.1,1.01,856.61
2024-01-31 18:02:53-05:00,794.0,31.5,2.0,2.0,24.1,1.0,854.6
2024-01-31 17:57:53-05:00,788.0,31.5,1.0,1.0,24.1,1.0,846.6
2024-01-31 17:52:52-05:00,747.0,31.5,3.0,3.0,24.1,1.0,809.6
2024-01-31 17:47:52-05:00,745.0,31.5,2.0,2.0,24.1,1.0,805.6
2024-01-31 17:42:52-05:00,741.0,31.5,1.0,1.0,24.0,1.0,799.5
2024-01-31 17:37:53-05:00,739.0,31.0,2.0,2.0,24.0,1.0,799.0
2024-01-31 17:32:52-05:00,736.0,31.0,2.0,2.0,24.0,1.0,796.0
2024-01-31 17:27:52-05:00,748.0,31.0,1.0,1.0,24.0,1.0,806.0
2024-01-31 17:22:53-05:00,759.0,31.0,2.0,3.0,24.0,1.0,820.0
2024-01-31 17:17:52-05:00,772.0,31.0,2.0,2.0,24.0,1.0,832.0
2024-01-31 17:12:52-05:00,788.0,31.0,1.0,1.0,24.1,1.01,846.11
2024-01-31 17:07:52-05:00,812.0,31.5,2.0,2.0,24.1,1.02,872.62
2024-01-31 17:02:53-05:00,817.0,31.5,3.0,3.0,24.1,1.04,879.64
2024-01-31 16:57:53-05:00,837.0,31.5,1.0,1.0,24.0,1.04,895.54
2024-01-31 16:52:52-05:00,856.0,31.5,2.0,2.0,24.0,1.06,916.56
2024-01-31 16:47:52-05:00,888.0,31.5,2.0,2.0,24.0,1.12,948.62
2024-01-31 16:42:52-05:00,900.0,32.0,1.0,1.0,24.0,1.04,959.04
2024-01-31 16:37:52-05:00,916.0,32.0,2.0,2.0,24.0,1.04,977.04
2024-01-31 16:32:52-05:00,945.0,32.0,2.0,2.0,23.9,1.07,1005.97
2024-01-31 16:27:52-05:00,988.0,32.0,1.0,1.0,23.9,1.11,1047.01
2024-01-31 16:22:52-05:00,989.0,32.5,2.0,2.0,23.9,1.05,1050.45
2024-01-31 16:17:52-05:00,961.0,32.0,2.0,2.0,23.9,1.06,1021.96
2024-01-31 16:12:52-05:00,957.0,32.0,1.0,1.0,24.0,1.08,1016.08
2024-01-31 16:07:52-05:00,993.0,32.0,2.0,2.0,24.0,1.1,1054.1
2024-01-31 16:02:52-05:00,989.0,32.5,2.0,2.0,24.0,1.06,1050.56
2024-01-31 15:57:52-05:00,976.0,32.5,1.0,1.0,24.0,1.07,1035.57
2024-01-31 15:52:52-05:00,982.0,32.0,2.0,2.0,24.0,1.08,1043.08
2024-01-31 15:47:52-05:00,986.0,32.5,2.0,3.0,24.0,1.17,1048.67
2024-01-31 15:42:52-05:00,975.0,32.5,1.0,1.0,24.0,1.21,1034.71
2024-01-31 15:37:52-05:00,951.0,32.5,2.0,2.0,24.0,1.11,1012.61
2024-01-31 15:32:52-05:00,913.0,32.5,2.0,2.0,23.9,1.18,974.58
2024-01-31 15:27:52-05:00,882.0,32.0,1.0,1.0,23.9,1.29,941.19
2024-01-31 15:22:52-05:00,885.0,32.0,2.0,2.0,23.8,1.34,946.14
2024-01-31 15:17:52-05:00,892.0,32.0,2.0,2.0,23.8,1.42,953.22
2024-01-31 15:12:52-05:00,906.0,32.0,1.0,1.0,23.8,1.49,965.29
2024-01-31 15:07:52-05:00,941.0,32.5,2.0,2.0,23.8,1.48,1002.78
2024-01-31 15:02:52-05:00,966.0,32.5,2.0,2.0,23.8,1.1,1027.4
2024-01-31 14:57:52-05:00,969.0,32.5,1.0,1.0,23.9,1.03,1028.43
2024-01-31 14:52:52-05:00,980.0,32.5,2.0,2.0,23.9,1.05,1041.45
2024-01-31 14:47:52-05:00,1003.0,32.5,2.0,2.0,23.8,1.05,1064.35
2024-01-31 14:42:52-05:00,1013.0,33.0,1.0,1.0,23.9,1.06,1072.96
2024-01-31 14:37:52-05:00,1014.0,33.0,2.0,2.0,23.8,1.06,1075.86
2024-01-31 14:32:52-05:00,1016.0,33.0,2.0,2.0,23.8,1.06,1077.86
2024-01-31 14:27:52-05:00,1031.0,33.0,1.0,1.0,23.8,1.05,1090.85
2024-01-31 14:22:52-05:00,1036.0,33.0,2.0,2.0,23.8,1.05,1097.85
2024-01-31 14:17:52-05:00,1028.0,33.0,3.0,3.0,23.7,1.06,1091.76
2024-01-31 14:12:52-05:00,1038.0,33.0,1.0,1.0,23.7,1.07,1097.77
2024-01-31 14:07:52-05:00,1047.0,33.0,3.0,3.0,23.7,1.07,1110.77
2024-01-31 14:02:52-05:00,1057.0,33.0,2.0,2.0,23.7,1.12,1118.82
2024-01-31 13:57:52-05:00,1056.0,33.0,1.0,1.0,23.7,1.11,1115.81
2024-01-31 13:52:52-05:00,1061.0,33.0,2.0,2.0,23.7,1.11,1122.81
2024-01-31 13:47:52-05:00,1078.0,33.0,2.0,2.0,23.7,1.24,1139.94
2024-01-31 13:42:52-05:00,1102.0,33.0,2.0,2.0,23.7,1.31,1164.01
2024-01-31 13:37:52-05:00,1114.0,33.5,2.0,2.0,23.7,1.31,1176.51
2024-01-31 13:32:52-05:00,1117.0,33.5,2.0,2.0,23.6,1.36,1179.4599999999998
2024-01-31 13:27:52-05:00,1129.0,33.5,2.0,2.0,23.6,1.34,1191.4399999999998
2024-01-31 13:22:52-05:00,1138.0,33.5,3.0,3.0,23.6,1.34,1202.4399999999998
2024-01-31 13:17:52-05:00,1135.0,34.0,2.0,2.0,23.5,1.39,1197.89
2024-01-31 13:12:52-05:00,1110.0,33.5,1.0,1.0,23.5,1.34,1170.34
2024-01-31 13:07:52-05:00,1085.0,33.5,2.0,2.0,23.5,1.5,1147.5
2024-01-31 13:02:52-05:00,1080.0,33.0,2.0,2.0,23.5,1.47,1141.97
2024-01-31 12:57:52-05:00,1102.0,33.5,1.0,1.0,23.5,1.46,1162.46
2024-01-31 12:52:52-05:00,1110.0,33.5,2.0,2.0,23.5,1.5,1172.5
2024-01-31 12:47:52-05:00,1123.0,33.5,2.0,2.0,23.5,1.47,1185.47
2024-01-31 12:42:52-05:00,1135.0,34.0,1.0,1.0,23.5,1.56,1196.06
2024-01-31 12:37:52-05:00,1147.0,34.0,2.0,3.0,23.5,1.65,1211.15
2024-01-31 12:32:52-05:00,1151.0,34.0,3.0,4.0,23.5,1.66,1217.16
2024-01-31 12:27:52-05:00,1154.0,34.0,3.0,3.0,23.4,1.67,1219.0700000000002
2024-01-31 12:22:52-05:00,1159.0,34.0,2.0,2.0,23.4,1.68,1222.0800000000002
2024-01-31 12:17:52-05:00,1159.0,34.5,2.0,2.0,23.3,1.71,1222.51
2024-01-31 12:12:52-05:00,1143.0,34.5,1.0,1.0,23.3,1.74,1204.54
2024-01-31 12:07:52-05:00,1141.0,34.0,2.0,2.0,23.3,1.82,1204.12
2024-01-31 12:02:52-05:00,1144.0,34.5,2.0,2.0,23.2,1.84,1207.54
2024-01-31 11:57:52-05:00,1135.0,34.5,1.0,1.0,23.2,1.8,1196.5
2024-01-31 11:52:52-05:00,1122.0,34.5,3.0,4.0,23.2,1.88,1188.5800000000002
2024-01-31 11:47:52-05:00,1107.0,34.5,3.0,3.0,23.2,1.86,1172.56
2024-01-31 11:42:52-05:00,1097.0,34.5,2.0,2.0,23.1,1.93,1160.53
2024-01-31 11:37:52-05:00,1084.0,34.5,2.0,2.0,23.1,1.95,1147.55
2024-01-31 11:32:52-05:00,1078.0,34.5,3.0,3.0,23.1,1.96,1143.56
2024-01-31 11:27:52-05:00,1053.0,35.0,3.0,3.0,23.1,1.97,1119.07
2024-01-31 11:22:52-05:00,1045.0,35.0,3.0,3.0,23.0,2.0,1111.0
2024-01-31 11:17:52-05:00,1026.0,35.0,3.0,3.0,23.0,2.03,1092.03
2024-01-31 11:12:52-05:00,1015.0,35.0,4.0,4.0,22.9,2.01,1082.91
2024-01-31 11:07:52-05:00,1007.0,35.0,3.0,3.0,22.9,2.08,1072.98
2024-01-31 11:02:52-05:00,996.0,35.0,3.0,3.0,22.8,2.08,1061.88
2024-01-31 10:57:52-05:00,984.0,35.0,4.0,5.0,22.7,2.14,1052.84
2024-01-31 10:52:52-05:00,970.0,35.0,5.0,5.0,22.7,2.13,1039.8300000000002
2024-01-31 10:47:52-05:00,956.0,35.5,4.0,4.0,22.7,2.12,1024.32
2024-01-31 10:42:52-05:00,936.0,35.0,3.0,3.0,22.7,2.16,1001.86
2024-01-31 10:37:52-05:00,924.0,35.0,2.0,2.0,22.6,2.13,987.73
2024-01-31 10:32:52-05:00,917.0,35.0,2.0,2.0,22.6,1.99,980.59
2024-01-31 10:27:52-05:00,918.0,35.5,2.0,2.0,22.5,1.83,981.83
2024-01-31 10:22:52-05:00,919.0,35.0,2.0,2.0,22.5,1.63,982.13
2024-01-31 10:17:52-05:00,912.0,35.0,3.0,3.0,22.4,1.65,977.05
2024-01-31 10:12:52-05:00,912.0,33.0,2.0,2.0,22.3,1.97,973.27
2024-01-31 10:07:52-05:00,921.0,33.5,2.0,2.0,22.3,1.96,982.76
2024-01-31 10:02:52-05:00,948.0,33.5,2.0,2.0,22.2,2.03,1009.73
2024-01-31 09:57:52-05:00,966.0,33.5,2.0,2.0,22.2,2.13,1027.8300000000002
2024-01-31 09:52:52-05:00,975.0,33.5,2.0,2.0,22.1,2.22,1036.82
2024-01-31 09:47:52-05:00,918.0,33.5,2.0,2.0,22.1,2.5,980.1
2024-01-31 09:42:52-05:00,876.0,32.0,2.0,2.0,22.1,2.87,936.97
2024-01-31 09:37:52-05:00,793.0,31.5,2.0,2.0,22.1,2.81,853.41
2024-01-31 09:32:52-05:00,787.0,31.5,2.0,2.0,22.1,2.9,847.5
2024-01-31 09:27:52-05:00,791.0,31.0,2.0,2.0,22.0,2.95,850.95
2024-01-31 09:22:52-05:00,798.0,31.0,2.0,2.0,22.0,2.85,857.85
2024-01-31 09:17:52-05:00,744.0,31.0,2.0,2.0,21.9,2.84,803.74
2024-01-31 09:12:52-05:00,655.0,31.0,2.0,2.0,21.9,2.74,714.64
2024-01-31 09:07:52-05:00,780.0,30.5,2.0,2.0,21.8,2.88,839.18
2024-01-31 09:02:52-05:00,750.0,30.5,2.0,2.0,21.8,2.85,809.15
2024-01-31 08:57:52-05:00,896.0,31.0,2.0,2.0,21.8,2.87,955.67
2024-01-31 08:52:52-05:00,880.0,31.0,2.0,2.0,21.9,2.85,939.75
2024-01-31 08:47:52-05:00,898.0,30.5,2.0,2.0,21.9,2.8,957.2
2024-01-31 08:42:52-05:00,889.0,31.0,2.0,2.0,21.9,2.8,948.7
2024-01-31 08:37:52-05:00,821.0,31.0,2.0,2.0,21.9,2.72,880.62
2024-01-31 08:32:52-05:00,777.0,31.0,2.0,2.0,21.9,2.78,836.68
2024-01-31 08:27:52-05:00,894.0,31.0,2.0,2.0,21.8,2.78,953.58
2024-01-31 08:22:52-05:00,899.0,31.0,2.0,2.0,21.7,2.78,958.48
2024-01-31 08:17:52-05:00,858.0,30.5,2.0,2.0,21.7,2.77,916.97
2024-01-31 08:12:52-05:00,820.0,30.5,2.0,2.0,21.6,2.78,878.88
2024-01-31 08:07:52-05:00,873.0,30.5,2.0,2.0,21.6,2.8,931.9
2024-01-31 08:02:52-05:00,762.0,30.5,2.0,2.0,21.7,2.8,821.0
2024-01-31 07:57:52-05:00,738.0,30.5,2.0,2.0,21.7,2.76,796.96
2024-01-31 07:52:52-05:00,760.0,30.5,2.0,2.0,21.7,2.79,818.99
2024-01-31 07:47:52-05:00,821.0,30.5,2.0,2.0,21.7,2.67,879.87
2024-01-31 07:42:52-05:00,871.0,30.5,2.0,2.0,21.7,2.68,929.88
2024-01-31 07:37:52-05:00,750.0,30.5,2.0,2.0,21.7,2.57,808.7700000000001
2024-01-31 07:32:52-05:00,742.0,30.5,2.0,2.0,21.7,2.61,800.8100000000001
2024-01-31 07:27:52-05:00,718.0,30.5,2.0,2.0,21.6,2.6,776.7
2024-01-31 07:22:52-05:00,657.0,30.5,2.0,2.0,21.5,2.63,715.63
2024-01-31 07:17:52-05:00,679.0,30.5,2.0,2.0,21.5,2.65,737.65
2024-01-31 07:12:52-05:00,698.0,30.5,2.0,2.0,21.5,2.67,756.67
2024-01-31 07:07:52-05:00,697.0,30.5,2.0,2.0,21.5,2.63,755.63
2024-01-31 07:02:52-05:00,703.0,30.5,2.0,2.0,21.5,2.61,761.61
2024-01-31 06:57:52-05:00,658.0,30.5,2.0,2.0,21.5,2.57,716.57
2024-01-31 06:52:52-05:00,653.0,30.5,2.0,2.0,21.5,2.46,711.46
2024-01-31 06:47:52-05:00,634.0,30.0,2.0,2.0,21.5,2.6,692.1
2024-01-31 06:42:52-05:00,577.0,30.0,2.0,2.0,21.5,2.53,635.03
2024-01-31 06:37:52-05:00,684.0,30.5,2.0,2.0,21.5,2.45,742.45
2024-01-31 06:32:52-05:00,665.0,30.0,3.0,3.0,21.4,2.3,724.6999999999999
2024-01-31 06:27:52-05:00,617.0,30.0,2.0,2.0,21.4,2.31,674.7099999999999
2024-01-31 06:22:52-05:00,615.0,30.0,2.0,2.0,21.3,2.06,672.3599999999999
2024-01-31 06:17:52-05:00,584.0,30.0,2.0,2.0,21.3,1.76,641.06
2024-01-31 06:12:52-05:00,559.0,30.0,2.0,2.0,21.3,1.64,615.9399999999999
2024-01-31 06:07:52-05:00,575.0,30.0,2.0,2.0,21.3,1.41,631.7099999999999
2024-01-31 06:02:52-05:00,560.0,30.0,2.0,2.0,21.4,1.0,616.4
2024-01-31 05:57:52-05:00,573.0,30.0,2.0,2.0,21.4,1.0,629.4
2024-01-31 05:52:52-05:00,586.0,29.5,2.0,2.0,21.4,1.0,641.9
2024-01-31 05:47:52-05:00,601.0,29.5,2.0,2.0,21.3,1.0,656.8
2024-01-31 05:42:52-05:00,595.0,29.5,2.0,2.0,21.2,1.0,650.7
2024-01-31 05:37:52-05:00,510.0,30.0,3.0,3.0,21.2,1.0,568.2
2024-01-31 05:32:52-05:00,496.0,30.0,2.0,2.0,21.1,1.0,552.1
2024-01-31 05:27:52-05:00,496.0,30.0,2.0,2.0,21.1,1.0,552.1
2024-01-31 05:22:52-05:00,496.0,30.0,2.0,2.0,21.1,1.0,552.1
2024-01-31 05:17:52-05:00,498.0,30.0,2.0,2.0,21.1,1.0,554.1
2024-01-31 05:12:52-05:00,506.0,30.0,2.0,2.0,21.1,1.0,562.1
2024-01-31 05:07:52-05:00,495.0,30.0,2.0,2.0,21.2,1.0,551.2
2024-01-31 05:02:52-05:00,490.0,30.0,2.0,2.0,21.2,1.0,546.2
2024-01-31 04:57:52-05:00,490.0,30.0,2.0,2.0,21.1,1.0,546.1
2024-01-31 04:52:52-05:00,488.0,30.0,2.0,3.0,21.2,1.0,545.2
2024-01-31 04:47:52-05:00,495.0,30.0,2.0,2.0,21.1,1.0,551.1
2024-01-31 04:42:52-05:00,496.0,30.0,2.0,2.0,21.0,1.0,552.0
2024-01-31 04:37:52-05:00,497.0,30.0,2.0,2.0,21.1,1.0,553.1
2024-01-31 04:32:52-05:00,498.0,30.0,2.0,2.0,21.1,1.0,554.1
2024-01-31 04:27:52-05:00,496.0,29.5,2.0,2.0,21.1,1.0,551.6
2024-01-31 04:22:52-05:00,496.0,30.0,2.0,2.0,21.1,1.0,552.1
2024-01-31 04:17:52-05:00,496.0,30.0,2.0,2.0,21.1,1.0,552.1
2024-01-31 04:12:52-05:00,498.0,30.0,2.0,2.0,21.1,1.0,554.1
2024-01-31 04:07:52-05:00,498.0,30.0,2.0,2.0,21.1,1.0,554.1
2024-01-31 04:02:52-05:00,503.0,30.0,2.0,2.0,21.0,1.0,559.0
2024-01-31 03:57:52-05:00,499.0,29.5,2.0,2.0,21.0,1.0,554.5
2024-01-31 03:52:52-05:00,501.0,30.0,2.0,2.0,21.0,1.0,557.0
2024-01-31 03:47:52-05:00,502.0,30.0,2.0,2.0,21.0,1.0,558.0
2024-01-31 03:42:52-05:00,506.0,30.0,2.0,2.0,21.0,1.0,562.0
2024-01-31 03:37:52-05:00,509.0,30.0,2.0,2.0,21.0,1.0,565.0
2024-01-31 03:32:52-05:00,503.0,30.0,2.0,2.0,21.0,1.0,559.0
2024-01-31 03:27:52-05:00,500.0,30.0,2.0,2.0,21.0,1.0,556.0
2024-01-31 03:22:52-05:00,508.0,30.5,2.0,2.0,21.0,1.0,564.5
2024-01-31 03:17:52-05:00,511.0,30.0,2.0,2.0,20.9,1.17,567.0699999999999
2024-01-31 03:12:52-05:00,510.0,30.0,2.0,2.0,20.9,1.37,566.27
2024-01-31 03:07:52-05:00,513.0,30.0,2.0,2.0,20.8,1.58,569.38
2024-01-31 03:02:52-05:00,515.0,30.0,2.0,3.0,20.8,1.71,572.51
2024-01-31 02:57:52-05:00,512.0,30.0,2.0,2.0,20.8,1.0,567.8
2024-01-31 02:52:52-05:00,513.0,29.5,3.0,3.0,20.8,1.0,570.3
2024-01-31 02:47:52-05:00,520.0,29.5,2.0,2.0,20.9,1.0,575.4
2024-01-31 02:42:52-05:00,523.0,29.5,2.0,2.0,20.9,1.0,578.4
2024-01-31 02:37:52-05:00,525.0,30.0,2.0,2.0,20.9,1.0,580.9
2024-01-31 02:32:52-05:00,528.0,30.0,2.0,2.0,20.9,1.0,583.9
2024-01-31 02:27:52-05:00,533.0,29.5,2.0,2.0,20.8,1.0,588.3
2024-01-31 02:22:52-05:00,537.0,30.0,2.0,2.0,20.8,1.0,592.8
2024-01-31 02:17:52-05:00,533.0,30.0,3.0,3.0,20.8,1.0,590.8
2024-01-31 02:12:52-05:00,537.0,29.5,2.0,2.0,20.8,1.0,592.3
2024-01-31 02:07:52-05:00,542.0,30.0,2.0,2.0,20.8,1.0,597.8
2024-01-31 02:02:52-05:00,545.0,29.5,3.0,3.0,20.8,1.0,602.3
2024-01-31 01:57:52-05:00,550.0,29.5,2.0,2.0,20.8,1.0,605.3
2024-01-31 01:52:52-05:00,552.0,30.0,2.0,2.0,20.8,1.0,607.8
2024-01-31 01:47:52-05:00,557.0,30.0,2.0,2.0,20.8,1.0,612.8
2024-01-31 01:42:52-05:00,562.0,30.0,2.0,2.0,20.7,1.0,617.7
2024-01-31 01:37:52-05:00,568.0,30.0,2.0,2.0,20.7,1.0,623.7
2024-01-31 01:32:52-05:00,568.0,29.5,3.0,4.0,20.7,1.0,626.2
2024-01-31 01:27:52-05:00,575.0,29.5,3.0,3.0,20.7,1.0,632.2
2024-01-31 01:22:52-05:00,582.0,29.5,4.0,5.0,20.6,1.0,642.1
2024-01-31 01:17:52-05:00,584.0,29.5,2.0,2.0,20.7,1.0,639.2
2024-01-31 01:12:52-05:00,589.0,29.0,3.0,3.0,20.7,1.0,645.7
2024-01-31 01:07:52-05:00,586.0,29.0,2.0,2.0,20.7,1.0,640.7
2024-01-31 01:02:52-05:00,584.0,29.0,3.0,3.0,20.7,1.0,640.7
2024-01-31 00:57:52-05:00,587.0,29.0,2.0,2.0,20.7,1.0,641.7
2024-01-31 00:52:52-05:00,597.0,28.5,2.0,2.0,20.7,1.0,651.2
2024-01-31 00:47:52-05:00,601.0,28.5,3.0,3.0,20.7,1.0,657.2
2024-01-31 00:42:52-05:00,605.0,28.5,4.0,4.0,20.8,1.16,663.4599999999999
2024-01-31 00:37:52-05:00,609.0,29.0,2.0,2.0,20.8,1.0,663.8
2024-01-31 00:32:52-05:00,610.0,29.0,2.0,2.0,20.9,1.0,664.9
2024-01-31 00:27:52-05:00,612.0,28.5,2.0,2.0,20.9,1.0,666.4
2024-01-31 00:22:52-05:00,621.0,28.5,3.0,3.0,21.0,1.0,677.5
2024-01-31 00:17:52-05:00,626.0,28.0,6.0,6.0,21.0,1.0,688.0
2024-01-31 00:12:52-05:00,625.0,28.0,4.0,4.0,21.0,1.0,683.0
2024-01-31 00:07:52-05:00,625.0,28.0,5.0,5.0,21.0,1.0,685.0
2024-01-31 00:02:52-05:00,626.0,28.5,4.0,4.0,21.1,1.0,684.6
2024-01-30 23:57:52-05:00,623.0,28.5,3.0,3.0,21.1,1.0,679.6
2024-01-30 23:52:52-05:00,621.0,29.0,2.0,2.0,21.2,1.0,676.2
2024-01-30 23:47:52-05:00,623.0,29.0,2.0,2.0,21.3,1.0,678.3
2024-01-30 23:42:52-05:00,634.0,28.5,3.0,3.0,21.4,1.0,690.9
2024-01-30 23:37:52-05:00,640.0,29.0,3.0,3.0,21.5,1.0,697.5
2024-01-30 23:32:52-05:00,655.0,29.0,2.0,2.0,21.5,1.0,710.5
2024-01-30 23:27:52-05:00,677.0,29.0,2.0,2.0,21.5,1.0,732.5
2024-01-30 23:22:52-05:00,669.0,29.5,4.0,4.0,21.5,1.0,729.0
2024-01-30 23:17:52-05:00,666.0,28.5,2.0,2.0,21.5,1.0,721.0
2024-01-30 23:12:52-05:00,663.0,28.5,3.0,3.0,21.6,1.0,720.1
2024-01-30 23:07:52-05:00,661.0,28.5,2.0,2.0,21.7,1.0,716.2
2024-01-30 23:02:52-05:00,664.0,29.0,2.0,2.0,21.8,1.0,719.8
2024-01-30 22:57:52-05:00,666.0,29.0,2.0,2.0,21.9,1.0,721.9
2024-01-30 22:52:52-05:00,663.0,28.5,2.0,2.0,22.0,1.0,718.5
2024-01-30 22:47:52-05:00,668.0,29.0,2.0,2.0,22.1,1.0,724.1
2024-01-30 22:42:52-05:00,681.0,29.0,2.0,2.0,22.2,1.0,737.2
2024-01-30 22:37:52-05:00,721.0,29.0,2.0,2.0,22.2,1.55,777.75
2024-01-30 22:32:52-05:00,753.0,29.5,2.0,2.0,22.3,1.78,810.5799999999999
2024-01-30 22:27:52-05:00,776.0,29.5,2.0,2.0,22.4,1.81,833.7099999999999
2024-01-30 22:22:52-05:00,804.0,30.5,4.0,4.0,22.4,1.13,866.03
2024-01-30 22:17:52-05:00,712.0,29.0,2.0,2.0,22.5,1.41,768.91
2024-01-30 22:12:52-05:00,715.0,29.0,1.0,1.0,22.6,1.68,770.28
2024-01-30 22:07:51-05:00,712.0,29.5,2.0,2.0,22.8,1.98,770.28
2024-01-30 22:02:51-05:00,720.0,29.5,3.0,3.0,22.9,2.05,780.4499999999999
2024-01-30 21:57:51-05:00,732.0,30.0,2.0,2.0,22.9,1.97,790.87
2024-01-30 21:52:51-05:00,740.0,30.5,2.0,2.0,22.8,1.95,799.25
2024-01-30 21:47:52-05:00,752.0,30.5,2.0,2.0,22.8,1.97,811.27
2024-01-30 21:42:51-05:00,761.0,30.5,2.0,2.0,22.8,1.95,820.25
2024-01-30 21:37:51-05:00,778.0,30.5,2.0,2.0,22.8,2.15,837.4499999999999
2024-01-30 21:32:52-05:00,795.0,30.5,2.0,2.0,22.8,2.1,854.4
2024-01-30 21:27:52-05:00,814.0,30.5,2.0,2.0,22.9,2.2,873.6
2024-01-30 21:22:51-05:00,827.0,30.5,2.0,2.0,22.9,2.24,886.64
2024-01-30 21:17:51-05:00,840.0,31.0,3.0,3.0,22.9,2.28,902.18
2024-01-30 21:12:52-05:00,856.0,31.0,2.0,2.0,22.9,2.32,916.22
2024-01-30 21:07:51-05:00,888.0,31.0,2.0,2.0,22.9,2.31,948.21
2024-01-30 21:02:51-05:00,903.0,31.0,2.0,2.0,22.9,2.35,963.25
2024-01-30 20:57:51-05:00,926.0,31.5,2.0,2.0,22.8,2.4,986.7
2024-01-30 20:52:52-05:00,945.0,31.5,3.0,3.0,22.8,2.5,1007.8
2024-01-30 20:47:51-05:00,973.0,31.5,3.0,3.0,22.8,2.5,1035.8
2024-01-30 20:42:51-05:00,991.0,31.5,2.0,2.0,22.8,2.49,1051.79
2024-01-30 20:37:51-05:00,1008.0,31.5,2.0,2.0,22.8,2.53,1068.83
2024-01-30 20:32:52-05:00,1022.0,32.0,2.0,2.0,22.8,2.51,1083.31
2024-01-30 20:27:51-05:00,1027.0,32.0,2.0,2.0,22.9,2.54,1088.44
2024-01-30 20:22:51-05:00,1022.0,32.0,3.0,3.0,22.9,2.56,1085.46
2024-01-30 20:17:51-05:00,1017.0,32.0,2.0,2.0,22.9,2.51,1078.41
2024-01-30 20:12:51-05:00,1008.0,32.0,3.0,3.0,22.9,2.58,1071.48
2024-01-30 20:07:51-05:00,1014.0,32.0,3.0,3.0,22.9,2.62,1077.52
2024-01-30 20:02:51-05:00,1018.0,32.0,4.0,4.0,22.8,2.61,1083.41
2024-01-30 19:57:51-05:00,1020.0,32.0,3.0,3.0,22.8,2.59,1083.39
2024-01-30 19:52:51-05:00,1011.0,32.0,3.0,3.0,22.8,2.56,1074.36
2024-01-30 19:47:51-05:00,985.0,32.0,3.0,3.0,22.8,2.58,1048.38
2024-01-30 19:42:51-05:00,965.0,32.0,3.0,3.0,22.8,2.57,1028.37
2024-01-30 19:37:51-05:00,946.0,32.0,4.0,4.0,22.8,2.55,1011.35
2024-01-30 19:32:51-05:00,930.0,32.0,5.0,5.0,22.8,2.53,997.33
2024-01-30 19:27:51-05:00,913.0,32.0,5.0,6.0,22.9,2.51,981.41
2024-01-30 19:22:51-05:00,907.0,32.0,5.0,5.0,22.9,2.5,974.4
2024-01-30 19:17:51-05:00,921.0,32.0,10.0,10.0,22.9,2.46,998.36
2024-01-30 19:12:51-05:00,929.0,32.5,7.0,8.0,22.8,2.42,1001.72
2024-01-30 19:07:51-05:00,917.0,33.0,10.0,11.0,22.8,2.38,996.18
2024-01-30 19:02:51-05:00,880.0,33.0,8.0,8.0,22.8,2.36,954.16
2024-01-30 18:57:51-05:00,880.0,33.0,13.0,14.0,22.7,2.38,965.08
2024-01-30 18:52:51-05:00,865.0,32.0,11.0,12.0,22.8,2.64,945.44
2024-01-30 18:47:51-05:00,858.0,31.0,5.0,6.0,22.8,2.63,925.43
2024-01-30 18:42:51-05:00,806.0,31.0,7.0,9.0,22.8,2.62,878.42
2024-01-30 18:37:51-05:00,779.0,31.0,9.0,10.0,22.8,2.58,854.38
2024-01-30 18:32:51-05:00,766.0,31.0,8.0,8.0,22.8,2.61,838.41
2024-01-30 18:27:51-05:00,741.0,31.0,9.0,11.0,22.8,2.57,817.37
2024-01-30 18:22:51-05:00,720.0,31.0,10.0,10.0,22.8,2.44,796.24
2024-01-30 18:17:51-05:00,699.0,30.5,11.0,15.0,22.7,2.36,780.5600000000001
2024-01-30 18:12:51-05:00,666.0,30.0,9.0,11.0,22.7,2.26,740.96
2024-01-30 18:07:51-05:00,644.0,29.0,4.0,4.0,22.6,2.29,705.89
2024-01-30 18:02:51-05:00,627.0,29.0,3.0,3.0,22.7,2.24,686.94
2024-01-30 17:57:51-05:00,615.0,29.0,2.0,2.0,22.7,2.27,672.97
2024-01-30 17:52:51-05:00,603.0,29.0,2.0,2.0,22.7,2.1,660.8000000000001
2024-01-30 17:47:51-05:00,585.0,29.0,2.0,2.0,22.7,2.03,642.73
2024-01-30 17:42:51-05:00,577.0,29.0,2.0,2.0,22.7,1.83,634.5300000000001
